utc_timestamp,BE,DE,FR,GB,LU
2015-06-07 17:00:00,17949,112414,71777,70302,1711
2015-06-07 18:00:00,19835,131182,85284,80477,1997
2015-06-07 19:00:00,18070,117832,76039,72287,1794
2015-06-07 20:00:00,16371,102980,66325,63836,1568
2015-06-07 21:00:00,16075,96266,64305,60246,1465
2015-06-07 22:00:00,15246,88315,59789,56541,1344
2015-06-07 23:00:00,13928,82480,53634,49947,1256
2015-06-08 00:00:00,11739,67790,44762,37743,1032
2015-06-08 01:00:00,11165,64942,40792,35347,988
2015-06-08 02:00:00,10984,62674,38186,33622,954
2015-06-08 03:00:00,11985,65804,39800,36572,1002
2015-06-08 04:00:00,12231,68632,41235,36464,1045
2015-06-08 05:00:00,13430,78495,45941,39494,1195
2015-06-08 06:00:00,14453,88478,46540,41756,1347
2015-06-08 07:00:00,13930,87178,46402,41379,1327
2015-06-08 08:00:00,14165,86247,48290,40997,1313
2015-06-08 09:00:00,14255,89681,50000,44682,1365
2015-06-08 10:00:00,15294,91148,50876,43748,1388
2015-06-08 11:00:00,15105,90928,51430,44276,1384
2015-06-08 12:00:00,16206,99415,57357,50682,1513
2015-06-08 13:00:00,16155,98446,57142,50832,1499
2015-06-08 14:00:00,16189,98109,56443,51006,1494
2015-06-08 15:00:00,16380,98162,56740,52081,1494
2015-06-08 16:00:00,17258,106257,65409,62402,1618
2015-06-08 17:00:00,20386,128197,79125,77671,1952
2015-06-08 18:00:00,21844,145503,90814,87140,2215
2015-06-08 19:00:00,19224,130318,79988,78454,1984
2015-06-08 20:00:00,17269,114342,69491,68337,1741
2015-06-08 21:00:00,16832,105504,67056,63478,1606
2015-06-08 22:00:00,15911,96431,62432,59000,1468
2015-06-08 23:00:00,15153,88775,57387,51992,1351
2015-06-09 00:00:00,11167,59825,40567,30140,911
2015-06-09 01:00:00,10546,55918,37468,27405,851
2015-06-09 02:00:00,10562,56257,36317,27364,856
2015-06-09 03:00:00,11807,63468,40101,33071,966
2015-06-09 04:00:00,11757,67867,42698,34294,1033
2015-06-09 05:00:00,13215,79706,49139,38688,1213
2015-06-09 06:00:00,14018,85815,51956,42750,1306
2015-06-09 07:00:00,14204,91063,50224,49064,1386
2015-06-09 08:00:00,13851,88744,49523,47077,1351
2015-06-09 09:00:00,14178,90009,50743,46082,1370
2015-06-09 10:00:00,15105,91313,51444,44873,1390
2015-06-09 11:00:00,15002,91441,52212,45157,1392
2015-06-09 12:00:00,15518,95465,54748,48213,1453
2015-06-09 13:00:00,15659,96303,55757,49367,1466
2015-06-09 14:00:00,15909,96401,55709,49935,1468
2015-06-09 15:00:00,15792,94568,54469,49465,1440
2015-06-09 16:00:00,15042,91679,53980,46257,1396
2015-06-09 17:00:00,14812,86802,54158,44615,1321
2015-06-09 18:00:00,13989,82702,50853,42506,1259
2015-06-09 19:00:00,13258,77089,46525,40772,1173
2015-06-09 20:00:00,13436,76968,46394,41567,1172
2015-06-09 21:00:00,13933,74769,48959,41948,1138
2015-06-09 22:00:00,13398,68217,46503,39512,1038
2015-06-09 23:00:00,12421,62406,41870,37280,950
2015-06-10 00:00:00,11809,59558,40658,36212,906
2015-06-10 01:00:00,11102,55972,37477,33479,852
2015-06-10 02:00:00,10541,56462,36475,30932,859
2015-06-10 03:00:00,11647,63015,39853,36075,959
2015-06-10 04:00:00,12127,67587,42140,37163,1029
2015-06-10 05:00:00,13518,77616,47973,39660,1181
2015-06-10 06:00:00,14269,85945,50612,45310,1308
2015-06-10 07:00:00,14368,85928,49025,48523,1308
2015-06-10 08:00:00,14740,85760,48711,46894,1306
2015-06-10 09:00:00,15075,89201,50395,46023,1358
2015-06-10 10:00:00,15251,90748,51340,44370,1381
2015-06-10 11:00:00,15166,91170,52053,44328,1388
2015-06-10 12:00:00,15853,95261,54716,47161,1450
2015-06-10 13:00:00,16031,96130,55696,48033,1463
2015-06-10 14:00:00,16101,96330,55498,48259,1466
2015-06-10 15:00:00,15874,94155,54432,47768,1433
2015-06-10 16:00:00,15838,87276,53958,46269,1329
2015-06-10 17:00:00,15576,85734,54234,42996,1305
2015-06-10 18:00:00,14014,81887,49167,40791,1247
2015-06-10 19:00:00,13246,76601,46420,38445,1166
2015-06-10 20:00:00,12942,73948,45650,38854,1126
2015-06-10 21:00:00,13196,70768,46328,39393,1077
2015-06-10 22:00:00,12687,64546,45381,37281,982
2015-06-10 23:00:00,11901,59930,40985,32429,912
2015-06-11 00:00:00,13309,71637,45558,38706,1090
2015-06-11 01:00:00,12168,68556,42544,36183,1044
2015-06-11 02:00:00,11839,66361,39386,34094,1010
2015-06-11 03:00:00,12282,68303,38983,35925,1040
2015-06-11 04:00:00,12384,70046,39169,35171,1066
2015-06-11 05:00:00,13343,77307,42531,37370,1177
2015-06-11 06:00:00,13566,85419,44310,39147,1300
2015-06-11 07:00:00,13000,84794,44884,40847,1291
2015-06-11 08:00:00,13896,85822,48782,40892,1306
2015-06-11 09:00:00,14281,89338,50948,43599,1360
2015-06-11 10:00:00,14524,90725,51757,43057,1381
2015-06-11 11:00:00,14375,90697,52362,43146,1381
2015-06-11 12:00:00,15577,99461,58132,49373,1514
2015-06-11 13:00:00,15521,98597,57937,49220,1501
2015-06-11 14:00:00,15511,97831,57220,49303,1489
2015-06-11 15:00:00,15060,97618,54828,50698,1486
2015-06-11 16:00:00,16759,109566,62266,60936,1668
2015-06-11 17:00:00,19681,127125,79326,72118,1935
2015-06-11 18:00:00,21058,144763,90771,84882,2204
2015-06-11 19:00:00,19034,129590,79725,75737,1973
2015-06-11 20:00:00,16742,112069,68690,64319,1706
2015-06-11 21:00:00,16048,101946,65830,58543,1552
2015-06-11 22:00:00,14950,92134,60997,54599,1403
2015-06-11 23:00:00,13870,85240,54948,49094,1298
2015-06-12 00:00:00,11856,70372,45123,37502,1071
2015-06-12 01:00:00,11307,67530,41945,35204,1028
2015-06-12 02:00:00,10799,65137,38693,33087,991
2015-06-12 03:00:00,10663,65434,37799,33755,996
2015-06-12 04:00:00,10704,67041,37798,34676,1020
2015-06-12 05:00:00,11272,71915,40238,32735,1095
2015-06-12 06:00:00,12540,82352,42002,34248,1254
2015-06-12 07:00:00,13078,84883,45767,38697,1292
2015-06-12 08:00:00,13445,85920,48623,38550,1308
2015-06-12 09:00:00,15299,89967,51005,44476,1370
2015-06-12 10:00:00,15260,91365,51864,44476,1391
2015-06-12 11:00:00,15176,91326,52183,44816,1390
2015-06-12 12:00:00,15382,98989,57342,51096,1507
2015-06-12 13:00:00,15039,97473,56995,51088,1484
2015-06-12 14:00:00,15009,96511,54305,48881,1469
2015-06-12 15:00:00,15014,96649,54667,52391,1471
2015-06-12 16:00:00,16584,104516,60874,56219,1591
2015-06-12 17:00:00,18943,125196,77762,73276,1906
2015-06-12 18:00:00,20914,142447,89497,85626,2169
2015-06-12 19:00:00,18925,126961,78733,75864,1933
2015-06-12 20:00:00,16610,109440,67557,64029,1666
2015-06-12 21:00:00,15892,99382,65150,57695,1513
2015-06-12 22:00:00,14830,90151,60182,52493,1372
2015-06-12 23:00:00,13751,83758,54056,47755,1275
2015-06-13 00:00:00,12231,68678,43916,36558,1045
2015-06-13 01:00:00,11515,65083,40453,33990,991
2015-06-13 02:00:00,10966,61231,37086,31233,932
2015-06-13 03:00:00,10641,58825,35477,30357,895
2015-06-13 04:00:00,10222,57003,34403,29011,868
2015-06-13 05:00:00,10266,58313,34528,28468,888
2015-06-13 06:00:00,10613,67136,34843,32542,1022
2015-06-13 07:00:00,11202,71105,40735,36827,1082
2015-06-13 08:00:00,13151,74631,42527,39440,1136
2015-06-13 09:00:00,13691,79083,44850,42473,1204
2015-06-13 10:00:00,13866,80420,45982,43225,1224
2015-06-13 11:00:00,13874,79837,47228,43619,1215
2015-06-13 12:00:00,14801,86988,51860,49637,1324
2015-06-13 13:00:00,14701,85651,51222,48988,1304
2015-06-13 14:00:00,14722,84804,50389,48342,1291
2015-06-13 15:00:00,14928,85625,49165,49136,1303
2015-06-13 16:00:00,16714,98523,55928,52597,1500
2015-06-13 17:00:00,18960,116241,73287,70333,1770
2015-06-13 18:00:00,20529,133632,85490,83417,2035
2015-06-13 19:00:00,18017,118503,75395,73939,1804
2015-06-13 20:00:00,15819,101600,64716,62642,1547
2015-06-13 21:00:00,15813,93241,62715,57527,1419
2015-06-13 22:00:00,15004,84843,58546,53109,1292
2015-06-13 23:00:00,14050,78183,52831,47942,1190
2015-06-14 00:00:00,11961,62957,42809,38376,958
2015-06-14 01:00:00,11382,59737,39409,34023,909
2015-06-14 02:00:00,10401,58273,36031,31675,887
2015-06-14 03:00:00,10764,57593,35177,31849,877
2015-06-14 04:00:00,10610,59970,33898,30820,913
2015-06-14 05:00:00,11096,59109,33738,31306,900
2015-06-14 06:00:00,10721,59653,34875,30865,908
2015-06-14 07:00:00,10328,61701,37037,31745,939
2015-06-14 08:00:00,10719,64985,38897,36875,989
2015-06-14 09:00:00,11405,69423,41617,39325,1057
2015-06-14 10:00:00,13063,72024,42909,40155,1096
2015-06-14 11:00:00,13142,72189,44575,40957,1099
2015-06-14 12:00:00,14154,79725,48750,47676,1214
2015-06-14 13:00:00,13874,78360,48103,47544,1193
2015-06-14 14:00:00,13927,77431,47398,47265,1179
2015-06-14 15:00:00,13218,79222,48244,48402,1206
2015-06-14 16:00:00,14489,93405,53694,52308,1422
2015-06-14 17:00:00,17899,112450,71961,69943,1712
2015-06-14 18:00:00,19834,131176,85294,82781,1997
2015-06-14 19:00:00,18056,117750,75983,74365,1793
2015-06-14 20:00:00,15851,101953,65235,64178,1552
2015-06-14 21:00:00,15162,94863,62874,59300,1444
2015-06-14 22:00:00,14229,86754,58544,55316,1321
2015-06-14 23:00:00,13849,80718,52740,49029,1229
2015-06-15 00:00:00,11863,66561,42825,39076,1013
2015-06-15 01:00:00,11403,63946,39885,35016,973
2015-06-15 02:00:00,10999,61485,36964,33195,936
2015-06-15 03:00:00,11248,63023,37420,35111,959
2015-06-15 04:00:00,11536,66140,38346,34763,1007
2015-06-15 05:00:00,12685,77613,42343,37580,1181
2015-06-15 06:00:00,13000,86937,43786,40236,1323
2015-06-15 07:00:00,13695,86632,46471,41161,1319
2015-06-15 08:00:00,14308,86610,48598,40248,1318
2015-06-15 09:00:00,15358,89469,49997,41268,1362
2015-06-15 10:00:00,14913,91207,50863,43980,1388
2015-06-15 11:00:00,15428,91035,51463,44089,1386
2015-06-15 12:00:00,16525,99868,57169,50523,1520
2015-06-15 13:00:00,16292,99083,56842,50606,1508
2015-06-15 14:00:00,16344,98200,54666,50658,1495
2015-06-15 15:00:00,16390,98171,54860,51867,1494
2015-06-15 16:00:00,17431,104506,61263,56104,1591
2015-06-15 17:00:00,19926,127559,79065,73577,1942
2015-06-15 18:00:00,21198,144979,90644,86203,2207
2015-06-15 19:00:00,19131,129574,79451,76654,1973
2015-06-15 20:00:00,16928,113103,68646,65455,1722
2015-06-15 21:00:00,16540,104793,66352,60897,1595
2015-06-15 22:00:00,15785,96057,61998,56540,1462
2015-06-15 23:00:00,15149,88511,55508,50131,1347
2015-06-16 00:00:00,11099,59244,35825,28495,902
2015-06-16 01:00:00,10508,55665,32637,25732,847
2015-06-16 02:00:00,9974,55993,31541,25193,852
2015-06-16 03:00:00,11312,62908,34930,28271,958
2015-06-16 04:00:00,11881,66948,37384,29083,1019
2015-06-16 05:00:00,13181,77419,43081,32032,1178
2015-06-16 06:00:00,14464,82448,45861,35493,1255
2015-06-16 07:00:00,14204,87223,46069,39242,1328
2015-06-16 08:00:00,13862,86447,49265,42949,1316
2015-06-16 09:00:00,14437,89541,50599,43839,1363
2015-06-16 10:00:00,14426,90671,51149,43140,1380
2015-06-16 11:00:00,15056,90865,51797,43570,1383
2015-06-16 12:00:00,15849,94813,54473,46590,1443
2015-06-16 13:00:00,16094,95931,55342,47676,1460
2015-06-16 14:00:00,16103,95809,52537,48371,1459
2015-06-16 15:00:00,15062,93638,50104,48399,1425
2015-06-16 16:00:00,14456,86795,49618,49458,1321
2015-06-16 17:00:00,14236,85470,49771,47173,1301
2015-06-16 18:00:00,12908,81553,46402,47208,1241
2015-06-16 19:00:00,12164,75597,41971,44620,1151
2015-06-16 20:00:00,12097,75500,41527,37522,1149
2015-06-16 21:00:00,12683,74177,44271,36083,1129
2015-06-16 22:00:00,12037,67990,42313,37056,1035
2015-06-16 23:00:00,11042,62244,37634,35272,947
2015-06-17 00:00:00,10498,59452,36369,32620,905
2015-06-17 01:00:00,9924,55552,33218,30024,845
2015-06-17 02:00:00,9863,55934,32215,29299,851
2015-06-17 03:00:00,10965,64027,36501,31259,975
2015-06-17 04:00:00,11398,68713,39352,31852,1046
2015-06-17 05:00:00,12469,78460,45094,34008,1194
2015-06-17 06:00:00,13467,88112,46651,37566,1341
2015-06-17 07:00:00,13601,85489,47684,40086,1301
2015-06-17 08:00:00,13836,84707,48461,42106,1289
2015-06-17 09:00:00,15006,88069,50145,43916,1341
2015-06-17 10:00:00,15121,89731,50980,44036,1366
2015-06-17 11:00:00,15111,90490,51745,44563,1378
2015-06-17 12:00:00,15709,94739,54523,47694,1442
2015-06-17 13:00:00,15958,95473,55344,48894,1453
2015-06-17 14:00:00,15871,95456,55326,49407,1453
2015-06-17 15:00:00,15047,93217,53958,49045,1419
2015-06-17 16:00:00,15060,92547,51852,50173,1409
2015-06-17 17:00:00,14797,85031,49506,50134,1294
2015-06-17 18:00:00,13340,81026,46377,47463,1233
2015-06-17 19:00:00,12540,75675,41969,44445,1152
2015-06-17 20:00:00,12864,73063,41300,43381,1112
2015-06-17 21:00:00,13014,69742,43934,41635,1062
2015-06-17 22:00:00,12303,62481,41126,38965,951
2015-06-17 23:00:00,11451,57977,37570,35154,882
2015-06-18 00:00:00,12282,69782,44821,42293,1062
2015-06-18 01:00:00,11747,66697,41974,40017,1015
2015-06-18 02:00:00,11253,64125,38908,37851,976
2015-06-18 03:00:00,11095,63795,38053,37872,971
2015-06-18 04:00:00,11014,65262,38375,32879,993
2015-06-18 05:00:00,11168,72812,41602,32743,1108
2015-06-18 06:00:00,12673,78132,44387,39127,1189
2015-06-18 07:00:00,13756,81268,47838,43657,1237
2015-06-18 08:00:00,13584,86464,48950,43639,1316
2015-06-18 09:00:00,14514,90015,50934,43649,1370
2015-06-18 10:00:00,14755,91640,51747,42804,1395
2015-06-18 11:00:00,14625,91413,52179,43087,1392
2015-06-18 12:00:00,15666,100035,57968,49302,1523
2015-06-18 13:00:00,16337,99487,57764,49161,1515
2015-06-18 14:00:00,16341,98754,56929,49263,1503
2015-06-18 15:00:00,15558,98817,54582,50647,1504
2015-06-18 16:00:00,16759,111188,62087,61099,1693
2015-06-18 17:00:00,19816,128564,79588,76227,1957
2015-06-18 18:00:00,21193,145970,90969,85262,2222
2015-06-18 19:00:00,19349,130980,80106,75805,1994
2015-06-18 20:00:00,17453,114393,69320,65034,1742
2015-06-18 21:00:00,16990,104908,67011,60341,1597
2015-06-18 22:00:00,15952,95762,62252,56182,1458
2015-06-18 23:00:00,14563,87991,55896,49832,1339
2015-06-19 00:00:00,12294,72354,45815,37723,1101
2015-06-19 01:00:00,11646,69076,42843,35154,1051
2015-06-19 02:00:00,11192,67140,40024,33038,1022
2015-06-19 03:00:00,11555,70249,40898,34137,1069
2015-06-19 04:00:00,11678,72371,41700,33349,1102
2015-06-19 05:00:00,12281,79064,44214,33367,1204
2015-06-19 06:00:00,13269,83016,44340,35256,1264
2015-06-19 07:00:00,13338,89983,46575,39248,1370
2015-06-19 08:00:00,13209,88858,48646,39508,1353
2015-06-19 09:00:00,13736,90706,50457,44494,1381
2015-06-19 10:00:00,14548,91749,51224,44449,1397
2015-06-19 11:00:00,15214,91078,51614,44743,1386
2015-06-19 12:00:00,16300,99440,56951,50680,1514
2015-06-19 13:00:00,16257,98170,56424,49989,1494
2015-06-19 14:00:00,15248,96939,55401,49494,1476
2015-06-19 15:00:00,15349,97450,54009,50472,1484
2015-06-19 16:00:00,16535,109879,60546,60248,1673
2015-06-19 17:00:00,18743,126888,77374,71578,1932
2015-06-19 18:00:00,20792,144335,89395,84573,2198
2015-06-19 19:00:00,19003,130659,79126,75500,1989
2015-06-19 20:00:00,17162,115203,68768,64285,1754
2015-06-19 21:00:00,16623,105569,66648,59778,1607
2015-06-19 22:00:00,15579,96315,62386,55354,1466
2015-06-19 23:00:00,14176,88248,56058,49574,1343
2015-06-20 00:00:00,11926,72002,45488,37765,1096
2015-06-20 01:00:00,11316,68292,42139,35054,1039
2015-06-20 02:00:00,10880,65498,39212,32636,997
2015-06-20 03:00:00,11255,67517,40184,32851,1028
2015-06-20 04:00:00,11101,66735,39849,31533,1016
2015-06-20 05:00:00,10921,67525,39678,30424,1028
2015-06-20 06:00:00,10899,74984,38108,29990,1141
2015-06-20 07:00:00,11638,76885,41810,30910,1170
2015-06-20 08:00:00,11871,77962,42871,34554,1187
2015-06-20 09:00:00,13549,80087,44673,41397,1219
2015-06-20 10:00:00,13857,80446,45889,42078,1225
2015-06-20 11:00:00,13942,79850,47130,42517,1216
2015-06-20 12:00:00,14775,86719,51729,48728,1320
2015-06-20 13:00:00,14687,85113,50946,48239,1296
2015-06-20 14:00:00,14579,84447,50190,45287,1285
2015-06-20 15:00:00,13313,85457,50685,45900,1301
2015-06-20 16:00:00,15021,96200,55776,51583,1464
2015-06-20 17:00:00,17610,116429,73086,69045,1773
2015-06-20 18:00:00,19941,134770,85706,82113,2052
2015-06-20 19:00:00,18070,120888,75697,72689,1840
2015-06-20 20:00:00,16058,105931,65461,61366,1613
2015-06-20 21:00:00,15200,97474,63331,55471,1484
2015-06-20 22:00:00,14255,88912,59179,51887,1353
2015-06-20 23:00:00,13445,81607,53243,47315,1242
2015-06-21 00:00:00,11391,65784,43068,39534,1001
2015-06-21 01:00:00,10834,62144,39653,35003,946
2015-06-21 02:00:00,10952,59077,36468,32417,899
2015-06-21 03:00:00,10430,60619,35789,30084,923
2015-06-21 04:00:00,10138,59624,34386,28707,907
2015-06-21 05:00:00,10198,60927,34458,32451,927
2015-06-21 06:00:00,10585,61107,34286,28655,930
2015-06-21 07:00:00,10517,65048,37118,33822,990
2015-06-21 08:00:00,11010,65874,38741,34967,1003
2015-06-21 09:00:00,11554,70285,41356,36952,1070
2015-06-21 10:00:00,12653,73153,42591,37825,1114
2015-06-21 11:00:00,13572,73358,44094,38445,1117
2015-06-21 12:00:00,14305,80639,48606,45048,1228
2015-06-21 13:00:00,14108,79456,47959,44585,1210
2015-06-21 14:00:00,14005,78941,47330,44207,1202
2015-06-21 15:00:00,14141,80372,47947,45188,1223
2015-06-21 16:00:00,15224,88733,53381,54702,1351
2015-06-21 17:00:00,18570,113872,71454,66561,1734
2015-06-21 18:00:00,20453,132212,84720,79948,2013
2015-06-21 19:00:00,18147,118755,75424,71472,1808
2015-06-21 20:00:00,15954,103057,65330,61793,1569
2015-06-21 21:00:00,15231,96126,63587,57116,1463
2015-06-21 22:00:00,14323,88461,59139,52970,1347
2015-06-21 23:00:00,13256,82179,53007,47332,1251
2015-06-22 00:00:00,11293,67229,43053,35660,1023
2015-06-22 01:00:00,10692,64476,39965,33347,981
2015-06-22 02:00:00,10372,62388,37237,31345,950
2015-06-22 03:00:00,10495,64045,37421,32196,975
2015-06-22 04:00:00,10774,66309,38093,31626,1009
2015-06-22 05:00:00,11792,74976,41717,33560,1141
2015-06-22 06:00:00,13169,85562,42173,36639,1302
2015-06-22 07:00:00,13544,86155,44037,39058,1312
2015-06-22 08:00:00,14483,86278,47861,45814,1313
2015-06-22 09:00:00,14814,90293,49969,46495,1375
2015-06-22 10:00:00,14446,92102,51141,45839,1402
2015-06-22 11:00:00,14200,92229,51811,45638,1404
2015-06-22 12:00:00,15490,101055,57729,51595,1538
2015-06-22 13:00:00,15588,100283,57570,51202,1527
2015-06-22 14:00:00,14703,99748,57017,50756,1519
2015-06-22 15:00:00,14785,99592,57349,51629,1516
2015-06-22 16:00:00,16487,106246,62298,61816,1617
2015-06-22 17:00:00,19757,130691,80278,79636,1990
2015-06-22 18:00:00,22025,149138,92115,86260,2271
2015-06-22 19:00:00,20014,134552,81129,76947,2049
2015-06-22 20:00:00,17844,118081,70181,66646,1798
2015-06-22 21:00:00,17239,106844,67642,61369,1627
2015-06-22 22:00:00,16260,97042,63222,56687,1477
2015-06-22 23:00:00,14764,88786,56631,49968,1352
2015-06-23 00:00:00,10547,59416,36768,28305,904
2015-06-23 01:00:00,9770,55302,33392,25525,842
2015-06-23 02:00:00,9697,55644,32329,25293,847
2015-06-23 03:00:00,10573,62119,35920,29071,945
2015-06-23 04:00:00,11560,66488,38503,30167,1012
2015-06-23 05:00:00,12850,78126,43943,33610,1189
2015-06-23 06:00:00,13804,85704,46240,36889,1305
2015-06-23 07:00:00,13862,92049,47275,44877,1401
2015-06-23 08:00:00,14207,90423,49068,44286,1377
2015-06-23 09:00:00,15056,91745,50521,44168,1397
2015-06-23 10:00:00,15239,92349,51527,44160,1406
2015-06-23 11:00:00,15121,91710,52204,44953,1396
2015-06-23 12:00:00,15852,95854,54761,48108,1459
2015-06-23 13:00:00,16056,97036,55816,49221,1477
2015-06-23 14:00:00,16098,97382,55654,49604,1482
2015-06-23 15:00:00,14912,95587,54240,48950,1455
2015-06-23 16:00:00,14406,94702,49809,49765,1442
2015-06-23 17:00:00,13682,87442,50014,43584,1331
2015-06-23 18:00:00,12995,84115,46811,41285,1280
2015-06-23 19:00:00,12372,79538,42810,38886,1211
2015-06-23 20:00:00,12338,78777,42314,37889,1199
2015-06-23 21:00:00,12513,75438,45431,37090,1148
2015-06-23 22:00:00,11949,68526,43343,35170,1043
2015-06-23 23:00:00,10931,62608,38424,30758,953
2015-06-24 00:00:00,10359,59502,37161,27993,906
2015-06-24 01:00:00,9686,55597,33630,25419,846
2015-06-24 02:00:00,9561,55750,32612,24935,848
2015-06-24 03:00:00,10345,61593,36751,28057,937
2015-06-24 04:00:00,10782,65815,39566,28811,1002
2015-06-24 05:00:00,11969,79942,44942,31277,1217
2015-06-24 06:00:00,12743,89019,46034,34090,1355
2015-06-24 07:00:00,13379,89835,46639,36295,1368
2015-06-24 08:00:00,13432,88357,48497,37910,1345
2015-06-24 09:00:00,13755,90682,50269,40984,1380
2015-06-24 10:00:00,14601,91852,51232,43085,1398
2015-06-24 11:00:00,14480,91980,51926,43764,1400
2015-06-24 12:00:00,15024,95978,54741,47094,1461
2015-06-24 13:00:00,15950,96655,55540,48271,1471
2015-06-24 14:00:00,15247,96381,55354,49109,1467
2015-06-24 15:00:00,14389,94106,51322,44842,1433
2015-06-24 16:00:00,14330,89202,49529,46030,1358
2015-06-24 17:00:00,14076,87372,49564,46028,1330
2015-06-24 18:00:00,13268,81646,46506,43537,1243
2015-06-24 19:00:00,12578,75991,42162,40716,1157
2015-06-24 20:00:00,12260,73359,41708,37687,1117
2015-06-24 21:00:00,12391,71065,44140,36215,1082
2015-06-24 22:00:00,11792,64887,41300,33887,988
2015-06-24 23:00:00,10956,60193,36613,33643,916
2015-06-25 00:00:00,11749,71653,45170,40608,1091
2015-06-25 01:00:00,11223,68566,42104,38282,1044
2015-06-25 02:00:00,10792,66055,38866,35992,1005
2015-06-25 03:00:00,10853,67965,38228,32239,1035
2015-06-25 04:00:00,11043,69549,38759,31153,1059
2015-06-25 05:00:00,11660,75990,41501,31636,1157
2015-06-25 06:00:00,12536,78624,42623,33101,1197
2015-06-25 07:00:00,12913,84784,43397,37026,1291
2015-06-25 08:00:00,13834,85839,48383,40249,1307
2015-06-25 09:00:00,14277,89449,50430,44423,1362
2015-06-25 10:00:00,14517,90910,51394,44290,1384
2015-06-25 11:00:00,15185,90874,52085,44760,1383
2015-06-25 12:00:00,16334,99407,58017,51142,1513
2015-06-25 13:00:00,16307,98552,57802,50911,1500
2015-06-25 14:00:00,15419,97727,57025,50893,1488
2015-06-25 15:00:00,15031,97644,53277,49792,1486
2015-06-25 16:00:00,16587,104064,61884,59699,1584
2015-06-25 17:00:00,19029,126836,79168,73343,1931
2015-06-25 18:00:00,20955,144363,90745,85739,2198
2015-06-25 19:00:00,18936,129134,79861,76302,1966
2015-06-25 20:00:00,16697,111661,68751,64593,1700
2015-06-25 21:00:00,15981,101366,66311,58475,1543
2015-06-25 22:00:00,15040,91610,61557,53380,1395
2015-06-25 23:00:00,13910,84752,55182,47710,1290
2015-06-26 00:00:00,11834,69565,45104,37935,1059
2015-06-26 01:00:00,11285,66530,41945,33809,1013
2015-06-26 02:00:00,10738,63952,38807,33157,973
2015-06-26 03:00:00,10648,63368,37492,31720,965
2015-06-26 04:00:00,10662,64931,37188,32328,988
2015-06-26 05:00:00,11070,70561,39348,34394,1074
2015-06-26 06:00:00,12375,75727,41615,30846,1153
2015-06-26 07:00:00,12851,82020,44098,38093,1249
2015-06-26 08:00:00,13263,85373,48284,42871,1300
2015-06-26 09:00:00,13676,89173,50805,45090,1357
2015-06-26 10:00:00,15246,90774,51674,45158,1382
2015-06-26 11:00:00,15173,90524,52352,45468,1378
2015-06-26 12:00:00,16440,98482,57913,51653,1499
2015-06-26 13:00:00,16333,96745,57516,51351,1473
2015-06-26 14:00:00,15228,95856,56727,51304,1459
2015-06-26 15:00:00,14744,95827,55368,52207,1459
2015-06-26 16:00:00,16326,102006,61539,57379,1553
2015-06-26 17:00:00,19242,124577,78089,72216,1897
2015-06-26 18:00:00,20664,142059,89869,84455,2163
2015-06-26 19:00:00,18646,126664,79247,74824,1928
2015-06-26 20:00:00,16458,109001,68313,62905,1659
2015-06-26 21:00:00,15686,98694,65975,56493,1502
2015-06-26 22:00:00,14670,89573,61294,52044,1364
2015-06-26 23:00:00,13573,83417,54893,47611,1270
2015-06-27 00:00:00,12055,67980,44566,42305,1035
2015-06-27 01:00:00,11504,64347,41154,35372,979
2015-06-27 02:00:00,10843,60818,37576,31015,926
2015-06-27 03:00:00,9893,58238,35643,30746,886
2015-06-27 04:00:00,9491,56352,34102,29752,858
2015-06-27 05:00:00,9443,57769,34247,28747,879
2015-06-27 06:00:00,10383,66814,36343,28259,1017
2015-06-27 07:00:00,10951,70435,40946,34137,1072
2015-06-27 08:00:00,12892,74139,42806,36436,1129
2015-06-27 09:00:00,13584,78546,44966,39039,1196
2015-06-27 10:00:00,13706,79425,46102,39150,1209
2015-06-27 11:00:00,13729,78568,47523,39558,1196
2015-06-27 12:00:00,14592,85917,52145,45474,1308
2015-06-27 13:00:00,14406,84691,51655,44671,1289
2015-06-27 14:00:00,14426,83954,50910,44240,1278
2015-06-27 15:00:00,13856,84868,51343,45181,1292
2015-06-27 16:00:00,14952,97514,56469,54784,1484
2015-06-27 17:00:00,18065,115510,73676,66731,1759
2015-06-27 18:00:00,19667,133586,86051,80244,2034
2015-06-27 19:00:00,17732,118230,75989,71371,1800
2015-06-27 20:00:00,15731,101286,65401,60149,1542
2015-06-27 21:00:00,14913,92574,63615,54406,1409
2015-06-27 22:00:00,14100,84555,59359,50378,1287
2015-06-27 23:00:00,13106,78661,53408,46020,1197
2015-06-28 00:00:00,11072,63797,43281,36734,971
2015-06-28 01:00:00,10597,60191,39870,35824,916
2015-06-28 02:00:00,10264,57134,36541,31202,870
2015-06-28 03:00:00,10371,57369,35513,31362,873
2015-06-28 04:00:00,10243,56064,34190,32225,853
2015-06-28 05:00:00,10007,55410,33345,31429,843
2015-06-28 06:00:00,10178,59565,33707,24834,907
2015-06-28 07:00:00,10443,61163,37324,26717,931
2015-06-28 08:00:00,11528,64300,38893,33464,979
2015-06-28 09:00:00,12763,68758,41574,37032,1047
2015-06-28 10:00:00,13055,70986,42729,38798,1081
2015-06-28 11:00:00,13189,71077,44305,40084,1082
2015-06-28 12:00:00,14026,78559,49049,46798,1196
2015-06-28 13:00:00,14018,77572,48415,46100,1181
2015-06-28 14:00:00,13880,77018,47852,45279,1172
