Generator,carrier,bus,p_nom_min,p_nom,p_nom_extendable,efficiency,marginal_cost,capital_cost,build_year,lifetime,p_nom_max,p_max_pu,weight,grid_connection_cost,turbine_cost,control,type,p_min_pu,p_set,q_set,sign,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,p_nom_opt
C14260,biomass,3380,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14261,biomass,3376,0.527,0.527,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14262,biomass,4566,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14263,biomass,3379,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14264,biomass,4771,0.265,0.265,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14265,biomass,4578,0.45,0.45,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14266,biomass,4559,1.741,1.741,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14267,biomass,5686,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14268,biomass,3394,0.149,0.149,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14269,biomass,7052,0.624,0.624,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14270,biomass,4946,0.42,0.42,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14271,biomass,4896,0.837,0.837,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14272,biomass,5795,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14273,biomass,3391,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14274,biomass,4848,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14275,biomass,4626,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14276,biomass,4620,0.95,0.95,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14277,biomass,5832,0.215,0.215,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14278,biomass,4563,0.637,0.637,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14279,biomass,4880,0.532,0.532,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14280,biomass,4946,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14281,biomass,3394,0.34,0.34,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14282,biomass,3801,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14283,biomass,3394,0.06,0.06,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14284,biomass,4739,1.998,1.998,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14285,biomass,4758,0.28,0.28,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14286,biomass,4758,0.14,0.14,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14287,biomass,4558,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14288,biomass,4561,0.21,0.21,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14289,biomass,3382,0.33,0.33,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14290,biomass,5877,0.36,0.36,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14291,biomass,4840,0.1,0.1,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14292,biomass,5681,0.75,0.75,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14293,biomass,3794,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14294,biomass,5706,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14295,biomass,5882,1.2,1.2,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14296,biomass,5686,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14297,biomass,4886,0.387,0.387,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14298,biomass,5880,0.386,0.386,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14299,biomass,4898,0.637,0.637,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14300,biomass,4905,0.527,0.527,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14301,biomass,4885,0.0495,0.0495,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14302,biomass,5706,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14303,biomass,3378,0.045,0.045,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14304,biomass,3793,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14305,biomass,3382,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14306,biomass,4938,0.205,0.205,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14307,biomass,4936,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14308,biomass,3394,0.045,0.045,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14309,biomass,3804,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14310,biomass,5772,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14311,biomass,4682,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14312,biomass,5865,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14313,biomass,3379,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14314,biomass,4886,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14315,biomass,5886,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14316,biomass,4549,0.142,0.142,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14317,biomass,3379,0.285,0.285,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14318,biomass,4563,0.05,0.05,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14319,biomass,4549,0.232,0.232,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14320,biomass,3394,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14321,biomass,5622,0.937,0.937,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14322,biomass,5786,1.191,1.191,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14323,biomass,5786,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14324,biomass,4692,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14325,biomass,4701,0.54,0.54,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14326,biomass,3795,0.648,0.648,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14327,biomass,4875,0.84,0.84,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14328,biomass,5868,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14329,biomass,4567,0.12,0.12,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14330,biomass,5886,0.15,0.15,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14331,biomass,3377,1.189,1.189,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14332,biomass,5698,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14333,biomass,4832,0.19,0.19,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14334,biomass,4591,0.098,0.098,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14335,biomass,4591,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14336,biomass,3802,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14337,biomass,3391,0.105,0.105,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14338,biomass,4922,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14339,biomass,4594,0.637,0.637,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14340,biomass,3391,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14341,biomass,5698,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14342,biomass,3759,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14343,biomass,3382,0.015,0.015,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14344,biomass,5882,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14345,biomass,5689,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14346,biomass,5679,0.889,0.889,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14347,biomass,5689,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14348,biomass,5882,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14349,biomass,5887,0.53,0.53,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14350,biomass,5790,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14351,biomass,4711,0.577,0.577,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14352,biomass,4745,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14353,biomass,4948,0.07,0.07,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14354,biomass,4575,0.14,0.14,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14355,biomass,5622,0.46,0.46,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14356,biomass,4590,0.18,0.18,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14357,biomass,5850,0.143,0.143,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14358,biomass,5710,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14359,biomass,5691,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14360,biomass,5790,0.55,0.55,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14361,biomass,4735,1.052,1.052,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14362,biomass,4699,3.293,3.293,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14363,biomass,5882,0.25,0.25,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14364,biomass,4711,0.845,0.845,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14365,biomass,3800,0.26,0.26,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14366,biomass,4723,0.02,0.02,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14367,biomass,4723,0.375,0.375,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14368,biomass,4682,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14369,biomass,3804,0.137,0.137,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14370,biomass,4575,0.17,0.17,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14371,biomass,5689,0.8,0.8,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14372,biomass,4576,0.37,0.37,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14373,biomass,3381,0.06,0.06,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14374,biomass,4688,0.6,0.6,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14375,biomass,4731,0.045,0.045,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14376,biomass,3804,1.999,1.999,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14377,biomass,4743,0.03,0.03,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14378,biomass,3804,0.4,0.4,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14379,biomass,3391,0.2,0.2,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14380,biomass,3373,0.04,0.04,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14381,biomass,4793,0.045,0.045,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14382,biomass,4936,0.098,0.098,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14383,biomass,3778,0.055,0.055,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
C14384,biomass,5853,0.075,0.075,False,0.47,14.893617021276597,278083.0653560446,2014,inf,inf,1.0,,,,PQ,,0.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0,0.0
